B2H183010,科技及社会实践（1）(全汉语),,面向北京学院2015级学生开放,,,学院路校区,吴衍川◇[1-17周]◇,博雅类,必修,北京学院,0.5,12/176 对外:0/0
B3J103950,个性化科研与工程能力训练（5）(全汉语),,,,,学院路校区,牛旭锋◇[1-17周]◇,博雅类,必修,生物与医学工程学院,0.5,15/90 对外:0/0
