B3I03311A,自动控制原理A（1）(全汉语),,,,,学院路校区,"张国峰◇[1-17双周]星期四第5,6节,[1-17周]星期二第1,2节◇(一)405◇",核心专业类,必修,自动化科学与电气工程学院,3.0,0/60 对外:0/0
B3I03311A,自动控制原理A（1）(全汉语),,,,,学院路校区,"邱红专◇[1-17双周]星期四第5,6节,[1-17周]星期二第1,2节◇(一)306◇",核心专业类,必修,自动化科学与电气工程学院,3.0,-3/60 对外:0/0
B3I03311B,自动控制原理B（1）(全汉语),,,,,学院路校区,"左宗玉◇[1-14双周]星期三第3,4节,[1-14周]星期一第3,4节◇(一)313◇",核心专业类,必修,自动化科学与电气工程学院,2.5,11/35 对外:0/0
B3I03311B,自动控制原理B（1）(全汉语),,,,,学院路校区,"宋  华◇[1-14双周]星期三第3,4节,[1-14周]星期一第3,4节◇(一)315◇",核心专业类,必修,自动化科学与电气工程学院,2.5,8/35 对外:0/0
B3I03313A,自动化控制原理实验A（1）(全汉语),,,,,学院路校区,,核心专业类,必修,自动化科学与电气工程学院,1.0,2/245 对外:0/0
B3I033210,电力电子技术B(全汉语),,,,,学院路校区,"武建文◇[1-17周]星期一第7,8节◇(一)204◇",核心专业类,必修,自动化科学与电气工程学院,2.0,0/120 对外:0/0
B3I033210,电力电子技术B(全汉语),,,,,学院路校区,"张俊民◇[1-17周]星期一第7,8节◇(一)201◇",核心专业类,必修,自动化科学与电气工程学院,2.0,29/120 对外:0/0
B3I033220,自动控制元件(全汉语),,,,,学院路校区,"赵向阳◇[1-11周]星期二第5,6节,[1-11周]星期四第7,8节◇(一)304◇",核心专业类,必修,自动化科学与电气工程学院,2.5,31/120 对外:0/0
B3I033220,自动控制元件(全汉语),,,,,学院路校区,"金  巍◇[1-11周]星期三第1,2节,星期一第1,2节◇(一)204◇",核心专业类,必修,自动化科学与电气工程学院,2.5,0/126 对外:0/0
B3I033230,自动控制元件与电力电子技术实验(全汉语),,,,,学院路校区,,核心专业类,必修,自动化科学与电气工程学院,1.0,4/220 对外:0/0
B3I033240,微机原理及接口技术实验(全汉语),,,,,学院路校区,,核心专业类,必修,自动化科学与电气工程学院,1.0,71/180 对外:0/0
B3I033240,微机原理及接口技术实验(全汉语),,,,,学院路校区,,核心专业类,必修,自动化科学与电气工程学院,1.0,214/260 对外:0/0
B3I033240,微机原理及接口技术实验(全汉语),,,,,学院路校区,,核心专业类,必修,自动化科学与电气工程学院,1.0,2/96 对外:0/0
B3I042130,气体动力学（2）(全汉语),,,,,学院路校区,"额日其太◇[1-9周]星期五第5,6节,星期二第5,6节◇(三)218◇",核心专业类,必修,能源与动力工程学院,2.0,0/81 对外:0/0
B3I042130,气体动力学（2）(全汉语),,,,,学院路校区,"邹正平◇[1-9周]星期五第5,6节,星期二第5,6节◇(三)203◇",核心专业类,必修,能源与动力工程学院,2.0,-7/78 对外:0/0
B3I04314A,传热传质学（能源与动力工程专业）(全汉语),,,,,学院路校区,"徐国强◇[1-11周]星期二第1,2节,[1-11周]星期五第3,4节◇主北306◇",核心专业类,必修,能源与动力工程学院,2.5,9/35 对外:0/0
B3I04314B,传热学(全汉语),,,,,学院路校区,"邓宏武◇[1-9周]星期二第1,2节,[1-9周]星期五第3,4节◇(三)218◇",核心专业类,必修,能源与动力工程学院,2.0,6/65 对外:0/0
B3I04314B,传热学(全汉语),,,,,学院路校区,"李志强◇[1-9周]星期二第1,2节,[1-9周]星期四第3,4节◇(三)307◇",核心专业类,必修,能源与动力工程学院,2.0,0/62 对外:0/0
B3I043150,自动控制原理B(全汉语),,,,,学院路校区,"王  磊◇[1-17周]星期三第5,6节◇(三)203◇",核心专业类,必修,能源与动力工程学院,2.5,-1/55 对外:0/0
B3I043150,自动控制原理B(全汉语),,,,,学院路校区,"杨凌宇◇[1-17周]星期三第5,6节◇(三)219◇",核心专业类,必修,能源与动力工程学院,2.5,14/90 对外:0/0
B3I043160,弹性力学(全汉语),,,,,学院路校区,"闫晓军,张小勇◇[1-9周]星期二第3,4节,[10-17周]星期二第3,4节◇(三)218◇",核心专业类,必修,能源与动力工程学院,2.0,0/105 对外:0/0
B3I043170,物理化学(全汉语),,,,,学院路校区,"王  女◇[1-9周]星期二第3,4节,[1-9周]星期四第5,6节◇(三)310◇",核心专业类,必修,能源与动力工程学院,2.0,8/30 对外:0/0
B3I043210,航空发动机原理（1）(全汉语),,,,,学院路校区,"桂幸民◇[10-17周]星期二第1,2节,[10-17周]星期四第5,6节◇(三)307◇",核心专业类,必修,能源与动力工程学院,2.0,-6/42 对外:0/1
B3I043230,航空发动机原理（2）(全汉语),,,,,学院路校区,"刘玉英◇[10-15周]星期五第5,6节,星期二第5,6节◇(三)218◇",核心专业类,必修,能源与动力工程学院,1.5,-4/44 对外:0/0
B3I043410,能量系统分析(全汉语),,,,,学院路校区,"吴  宏,李海旺◇[1-9周]星期三第7,8节,[10-17周]星期三第7,8节◇(三)310◇",核心专业类,必修,能源与动力工程学院,2.0,7/35 对外:0/0
B3I053110,飞机总体设计(全汉语),,,,,学院路校区,"刘  虎,周尧明,黄敏杰◇[1-17单周]星期三第3,4节,[1-17周]星期四第1,2节◇主北305◇",核心专业类,必修,航空科学与工程学院,3.0,0/124 对外:0/4
B3I053110,飞机总体设计(全汉语),,,,,学院路校区,"张云飞,李  可,孙康文◇[1-17单周]星期三第3,4节,[1-17周]星期四第1,2节◇(三)307◇",核心专业类,必修,航空科学与工程学院,3.0,12/120 对外:0/0
B3I053110,飞机总体设计(全汉语),,,,,学院路校区,"罗明强,杨穆清◇[1-17单周]星期三第3,4节,[1-17周]星期四第1,2节◇主北307◇",核心专业类,必修,航空科学与工程学院,3.0,15/90 对外:0/0
B3I05312B,飞机结构设计(全汉语),,,,,学院路校区,"何景武◇[1-17单周]星期三第5,6节,[1-17周]星期一第3,4节◇主127◇",核心专业类,必修,航空科学与工程学院,3.5,17/90 对外:0/0
B3I05312B,飞机结构设计(全汉语),,,,,学院路校区,"罗漳平◇[1-17单周]星期三第5,6节,[1-17周]星期一第3,4节◇主235◇",核心专业类,必修,航空科学与工程学院,3.5,54/90 对外:0/0
B3I05312B,飞机结构设计(全汉语),,,,,学院路校区,"张纪奎◇[1-17单周]星期四第5,6节,[1-17周]星期二第5,6节◇主南305◇",核心专业类,必修,航空科学与工程学院,3.5,52/90 对外:0/0
B3I05312B,飞机结构设计(全汉语),,,,,学院路校区,"程小全◇[1,3周]星期四第5,6节,[1-4周]星期二第5,6节,[5-17周]星期二第5,6节,[5-18单周]星期四第5,6节◇航空馆,主127◇",核心专业类,必修,航空科学与工程学院,3.5,5/50 对外:0/0
B3I053150,自动控制原理B(全汉语),,,,,学院路校区,"董朝阳,严  德◇[1-17单周]星期五第1,2节,[1-17周]星期二第3,4节◇F101◇",核心专业类,必修,航空科学与工程学院,3.0,-1/100 对外:0/8
B3I053150,自动控制原理B(全汉语),,,,,学院路校区,"苏  媛◇[1-17单周]星期五第1,2节,[1-17周]星期二第3,4节◇F102◇",核心专业类,必修,航空科学与工程学院,3.0,-3/90 对外:0/0
B3I053150,自动控制原理B(全汉语),,,,,学院路校区,"孙立国◇[1-17单周]星期五第1,2节,[1-17周]星期二第3,4节◇G101◇",核心专业类,必修,航空科学与工程学院,3.0,5/90 对外:0/0
B3I053150,自动控制原理B(全汉语),,,,,学院路校区,"朱  磊◇[1-17单周]星期五第1,2节,[1-17周]星期二第3,4节◇(一)302◇",核心专业类,必修,航空科学与工程学院,3.0,17/60 对外:0/0
B3I05320B,热工基础A（2）(全汉语),,,,,学院路校区,"林贵平,柏立战◇[1-17周]星期四第3,4节◇F118◇",核心专业类,必修,航空科学与工程学院,2.0,237/287 对外:0/0
B3I073330,制造工程基础(2)(全汉语),,,,,学院路校区,"陈志同,陈华伟◇[1-11周]星期五第7,8节,星期三第7,8节,[12-14周]星期三第9,10节,[12-14周]星期五第7,8节◇(一)301◇",核心专业类,必修,机械工程及自动化学院,3.0,11/90 对外:3/5
B3I073330,制造工程基础(2)(全汉语),,,,,学院路校区,"陈五一,韩先国,孙剑飞◇[1-12周]星期三第5,6节,[1-12周]星期五第3,4节,[13,14周]星期三第9,10节,[13,14周]星期五第3,4节◇(一)204,(一)301,(一)304◇",核心专业类,必修,机械工程及自动化学院,3.0,4/90 对外:5/5
B3I073330,制造工程基础(2)(全汉语),,,,,学院路校区,"彭  翀,李  勋◇[1-12周]星期三第5,6节,星期五第5,6节,[1-12周]星期五第5,6节,星期三第5,6节,[13,14周]星期三第9,10节,[13,14周]星期五第5,6节◇(一)304,(一)316◇",核心专业类,必修,机械工程及自动化学院,3.0,11/90 对外:5/5
B3I073410,机电控制工程基础(全汉语),,,,,学院路校区,"刘  强,傅  健◇[1周]星期四第7,8节,[1周]星期一第3,4节,[2-15周]星期一第3,4节,[3-16单周]星期四第7,8节◇(三)311◇",核心专业类,必修,机械工程及自动化学院,2.5,0/70 对外:3/5
B3I073410,机电控制工程基础(全汉语),,,,,学院路校区,"丑武胜◇[1-15单周]星期四第7,8节,[1-15周]星期一第3,4节◇(一)201◇",核心专业类,必修,机械工程及自动化学院,2.5,1/70 对外:5/5
B3I073410,机电控制工程基础(全汉语),,,,,学院路校区,"王美清◇[1-15周]星期一第3,4节,[3-16单周]星期四第7,8节◇(三)307◇",核心专业类,必修,机械工程及自动化学院,2.5,-2/70 对外:3/5
B3I073410,机电控制工程基础(全汉语),,,,,学院路校区,"袁松梅◇[1-15单周]星期四第7,8节,[1-15周]星期一第3,4节◇(二)211◇",核心专业类,必修,机械工程及自动化学院,2.5,25/70 对外:5/5
B3I073420,机电传动控制(全汉语),,,,,学院路校区,"张  伟◇[1-17周]星期四第1,2节◇(一)301◇",核心专业类,必修,机械工程及自动化学院,2.0,4/90 对外:4/5
B3I073420,机电传动控制(全汉语),,,,,学院路校区,"张  伟◇[1-17周]星期三第3,4节◇(一)304◇",核心专业类,必修,机械工程及自动化学院,2.0,26/90 对外:5/5
B3I073420,机电传动控制(全汉语),,,,,学院路校区,"齐铂金◇[1-17周]星期四第1,2节◇(一)304◇",核心专业类,必修,机械工程及自动化学院,2.0,3/90 对外:5/5
B3I073570,设计专题(全汉语),,,,,学院路校区,"尹  虎◇[1-11周]星期四第5,6节,星期二第5,6节,[1-11周]星期四第7,8节,星期二第7,8节◇◇",核心专业类,必修,机械工程及自动化学院,2.0,7/30 对外:5/5
B3I073580,专业课程设计(1)(全汉语),,,,,学院路校区,"张  融,魏晓东◇[1-11周]星期一第5,6节,[1-11周]星期一第7,8节◇◇",核心专业类,必修,机械工程及自动化学院,1.0,7/30 对外:5/5
B3I073730,产品模型制作(2)(全汉语),,,,,学院路校区,"刘永瞻◇[2-10双周]星期五第1,2节,[2-10周]星期五第3,4节◇◇",核心专业类,必修,机械工程及自动化学院,1.5,7/30 对外:5/5
B3I073790,视觉传达设计(2)(全汉语),,,,,学院路校区,"尹  虎,王  韫◇[1-8周]星期三第5,6节,[1-8周]星期三第7,8节◇◇",核心专业类,必修,机械工程及自动化学院,1.5,6/30 对外:4/5
B3I08224D,管理会计(全汉语),,,,,学院路校区,"胡延杰◇[1-17周]星期四第5,6节◇(一)315◇",核心专业类,必修,经济管理学院,2.0,5/20 对外:0/0
B3I083310,课程设计(市场营销)(全汉语),,,,,学院路校区,张明立◇[1-16周]◇,核心专业类,必修,经济管理学院,0.5,9/78 对外:1/2
B3I08331C,工程经济学(全汉语),,,,,学院路校区,"郑  筠◇[10-17周]星期二第5,6节,[10-17周]星期四第3,4节◇(二)211◇",核心专业类,必修,经济管理学院,2.0,1/76 对外:1/1
B3I08333D,管理信息系统(全汉语),,,,,学院路校区,"贾素玲◇[1-12周]星期四第11节,[1-12周]星期四第9,10节◇(二)211◇",核心专业类,必修,经济管理学院,2.0,0/95 对外:0/0
B3I08334C,市场营销(全汉语),,,,,学院路校区,"张明立◇[1-8周]星期五第1,2节,星期一第1,2节,星期三第1,2节◇(一)306◇",核心专业类,必修,经济管理学院,2.5,6/75 对外:1/2
B3I08335C,生产与运作管理(全汉语),,,,,学院路校区,"王  晶◇[10-17双周]星期四第7,8节,[10-17周]星期三第3,4节,[10-17周]星期五第5,6节◇D221,D225◇",核心专业类,必修,经济管理学院,2.5,-1/50 对外:1/2
B3I08336C,物流管理(全汉语),,,,,学院路校区,"赵秋红◇[1,2周]星期二第5,6节,星期五第5,6节,[1,2周]星期四第3,4节,[4-7周]星期二第5,6节,[4-7周]星期四第3,4节,[8周]星期二第5,6节,[9周]星期四第3,4节◇(一)201◇",核心专业类,必修,经济管理学院,2.0,8/80 对外:0/0
