B2G030171,System Optimization and Decision-making under Unce,,,,,学院路校区,"Abdelkader El Kamel◇[2-4周]星期三第1,2节,[2-4周]星期三第3,4节,[2-4周]星期四第5,6节,[2-4周]星期四第7,8节,[3周]星期二第1,2节,[3周]星期二第3,4节,[3周]星期一第5,6节,[3周]星期一第7,8节◇D215◇选课要求:◇◇",一般通识类,选修,自动化科学与电气工程学院,2.0,-7/27
B2G030201,Management and Leadership,,,,,学院路校区,"Cythia Tomovic◇[1-4周]星期三第1,2节,[1-4周]星期三第3,4节,[1-4周]星期一第5,6节,[1-4周]星期一第7,8节◇D218◇选课要求:◇◇",一般通识类,选修,自动化科学与电气工程学院,2.0,-3/45
B2G040151,Refrigeration Technology,,,,,学院路校区,"Ge Yunting◇[2周]星期二第5,6节,星期三第5,6节,星期四第5,6节,星期五第5,6节,星期六第5,6节,星期日第5,6节,星期一第5,6节,[2周]星期二第7,8节,星期三第7,8节,星期四第7,8节,星期五第7,8节,星期六第7,8节,星期日第7,8节,星期一第7,8节,[3周]星期一第1,2节,[3周]星期一第3,4节◇F102◇选课要求:◇◇",一般通识类,选修,能源与动力工程学院,2.0,-7/45
B2G040161,Special Topics in Fluid Dynamics,,,,,学院路校区,"Lu Pong-Jeu◇[3周]星期二第1,2节,星期六第1,2节,星期四第1,2节,[3周]星期二第3,4节,星期六第3,4节,星期四第3,4节,[3周]星期三第5,6节,星期日第5,6节,星期五第5,6节,[3周]星期三第7,8节,星期日第7,8节,星期五第7,8节◇F224◇选课要求:◇◇",一般通识类,选修,能源与动力工程学院,1.5,31/36
B2G040181,Continuum Mechanics of Fluids and Solids,,,,,学院路校区,"Li Bo◇[2周]星期六第1,2节,[2周]星期六第3,4节,[2周]星期日第5,6节,[2周]星期日第7,8节,[3周]星期六第1,2节,星期一第1,2节,星期三第1,2节,星期五第1,2节,[3周]星期六第3,4节,星期一第3,4节,星期三第3,4节,星期五第3,4节,[3周]星期四第5,6节,星期二第5,6节,[3周]星期四第7,8节,星期二第7,8节◇F101◇选课要求:◇◇",一般通识类,选修,能源与动力工程学院,2.0,1/36
B2G040211,"Why It Fails: Material Damage, Prognosis and Prote",,,,,学院路校区,"杨晓光◇[2周]星期四第3,4节,星期一第3,4节,星期二第3,4节,星期三第3,4节,[2周]星期四第5,6节,星期一第5,6节,星期二第5,6节,星期三第5,6节◇C102◇选课要求:◇◇",一般通识类,选修,能源与动力工程学院,1.0,-13/35
B2G050131,Experimental Principle of Aerodynamics,,,,,学院路校区,"王延奎◇[1-4周]星期三第1,2节,[1-4周]星期三第3,4节,[1-4周]星期一第5,6节,[1-4周]星期一第7,8节◇F103◇选课要求:◇◇",一般通识类,选修,航空科学与工程学院,2.0,0/21
B2G050141,Finite Element Analysis in Engineering,,,,,学院路校区,"张  彤◇[1-4周]星期三第1,2节,星期一第1,2节,[1-4周]星期三第3,4节,星期一第3,4节◇(一)204◇选课要求:◇◇",一般通识类,选修,航空科学与工程学院,2.0,-16/110
B2G050151,Environmental Control System for Commercial Airpla,,,,,学院路校区,"张兴娟◇[1周]星期五第5,6节,星期一第5,6节,星期二第5,6节,星期三第5,6节,星期四第5,6节,[1周]星期五第7,8节,星期一第7,8节,星期二第7,8节,星期三第7,8节,星期四第7,8节,[2周]星期三第5,6节,星期一第5,6节,星期二第5,6节,[2周]星期三第7,8节,星期一第7,8节,星期二第7,8节◇C201◇选课要求:◇◇",一般通识类,选修,航空科学与工程学院,2.0,-11/28
B2G060121,Computer Animation Algorithms and Techniques,,,,,学院路校区,"潘俊君◇[1-4周]星期二第5,6节,[1-4周]星期二第7,8节,[1-4周]星期四第1,2节,[1-4周]星期四第3,4节◇F203◇选课要求:◇◇",一般通识类,选修,计算机学院,2.0,1/47
B2G060141,Web Development with Modeling Technology,,,,,学院路校区,"HUANG Shihong,任  健◇[1周]星期二第9,10节,星期一第9,10节,[1周]星期三第5,6节,星期一第5,6节,星期二第5,6节,[1周]星期三第7,8节,星期一第7,8节,星期二第7,8节,[1周]星期四第1,2节,星期一第1,2节,星期二第1,2节,星期三第1,2节,[1周]星期四第3,4节,星期一第3,4节,星期二第3,4节,星期三第3,4节◇F219,F327◇选课要求:◇◇",一般通识类,选修,计算机学院,2.0,-3/27
B2G060151,"Data Science, Probabilistic Modeling and Reasoning",,,,,学院路校区,"朱皞罡◇[1-4周]星期三第5,6节,[1-4周]星期三第7,8节,[1-4周]星期一第1,2节,[1-4周]星期一第3,4节◇D215◇选课要求:◇◇",一般通识类,选修,计算机学院,2.0,-9/21
B2G070121,Materials for Engineers,,,,,学院路校区,"Karine L.-Taillard◇[2,3周]星期五第1,2节,星期二第1,2节,星期三第1,2节,[2,3周]星期五第3,4节,星期二第3,4节,星期三第3,4节◇F203◇选课要求:◇◇",一般通识类,选修,机械工程及自动化学院,1.5,12/36
B2G070151,Tool Path Generation in Computer Aided Manufacturing,,,,,学院路校区,"Sylvain Lavernhe◇[2周]星期五第1,2节,星期二第1,2节,星期三第1,2节,[2周]星期五第3,4节,星期二第3,4节,星期三第3,4节,[3周]星期五第1,2节,星期二第1,2节,星期三第1,2节,[3周]星期五第3,4节,星期二第3,4节,星期三第3,4节◇B406,F118◇选课要求:◇◇",一般通识类,选修,机械工程及自动化学院,1.5,23/36
B2G070161,3D Parametric Product Modeling Using CATIA V5-6,,,,,学院路校区,"Goran Devedzic◇[1,2周]星期三第5,6节,[1,2周]星期三第7,8节,[1,2周]星期五第1,2节,星期一第1,2节,[1,2周]星期五第3,4节,星期一第3,4节◇◇选课要求:◇◇",一般通识类,选修,机械工程及自动化学院,1.5,-4/36
B2G070171,Technologies of Developing Personal Aerial Vehicles (PAVs),,,,,学院路校区,"Wulan Muqi,Linghai Lu◇[3,4周]星期二第5节,[3,4周]星期二第6节,[3,4周]星期二第7节,[3,4周]星期三第1,2节,[3,4周]星期三第3节,[3,4周]星期四第1节,[3,4周]星期四第2节,[3,4周]星期四第3节,[3,4周]星期四第5节,[3,4周]星期四第6节,[3,4周]星期四第7节◇D225◇选课要求:◇◇",一般通识类,选修,机械工程及自动化学院,1.5,10/36
B2G070181,Strategies and Designs for Giving an A+ Presentati,,,,,学院路校区,"Ying Petersen◇[1,2周]星期三第1,2节,[1,2周]星期三第3,4节,[1,2周]星期四第5,6节,星期一第5,6节,[1,2周]星期四第7,8节,星期一第7,8节◇F222◇选课要求:◇◇",一般通识类,选修,机械工程及自动化学院,1.5,-5/27
B2G080111,Corporate Finance,,,,,学院路校区,"白  明◇[1周]星期六第5,6节,星期三第5,6节,星期五第5,6节,星期日第5,6节,星期一第5,6节,星期二第5,6节,星期四第5,6节,[1周]星期六第7,8节,星期三第7,8节,星期五第7,8节,星期日第7,8节,星期一第7,8节,星期二第7,8节,星期四第7,8节,[2周]星期一第5,6节,[2周]星期一第7,8节◇F101◇选课要求:◇◇",一般通识类,选修,经济管理学院,2.0,-8/21
B2G080131,Marketing Management,,,,,学院路校区,"许文媞◇[1,2周]星期三第5,6节,[1,2周]星期三第7,8节,[1,2周]星期五第1,2节,[1,2周]星期五第3,4节◇F222◇选课要求:◇◇",一般通识类,选修,经济管理学院,1.0,-7/21
B2G080141,Microeconomics,,,,,学院路校区,"田  琼◇[1,2周]星期四第1,2节,星期二第1,2节,[1,2周]星期四第3,4节,星期二第3,4节,[1,2周]星期五第5,6节,星期三第5,6节,[1,2周]星期五第7,8节,星期三第7,8节◇F227◇选课要求:◇◇",一般通识类,选修,经济管理学院,2.0,-12/28
B2G080161,Production & Operations Management,,,,,学院路校区,"贾国柱◇[1,2周]星期二第5,6节,星期四第5,6节,[1,2周]星期二第7,8节,星期四第7,8节,[1,2周]星期三第1,2节,星期五第1,2节,[1,2周]星期三第3,4节,星期五第3,4节◇D225◇选课要求:◇◇",一般通识类,选修,经济管理学院,2.0,-6/21
B2G090111,An Introduction to Mesh Generation Methods & Software for Scientific Computing,,,,,学院路校区,"Si Hang◇[2,3周]星期三第1,2节,星期一第1,2节,[2,3周]星期三第3,4节,星期一第3,4节,[2,3周]星期四第5,6节,星期二第5,6节,[2,3周]星期四第7,8节,星期二第7,8节◇F224◇选课要求:◇◇",一般通识类,选修,数学与系统科学学院,2.0,-4/36
B2G090141,Scientific Visualization,,,,,学院路校区,"Wang Xiaoqiang◇[1-4周]星期四第1,2节,星期五第1,2节,[1-4周]星期四第3,4节,星期五第3,4节◇F103◇选课要求:◇◇",一般通识类,选修,数学与系统科学学院,2.0,-2/27
B2G090151,Optimization Methods in Finance,,,,,学院路校区,"Peng Jiming◇[1-4周]星期二第1,2节,星期一第1,2节,[1-4周]星期二第3,4节,星期一第3,4节◇D225◇选课要求:◇◇",一般通识类,选修,数学与系统科学学院,2.0,-4/45
B2G090161,Survey on Calculus,,,,,学院路校区,"魏光美◇[1-4周]星期四第1,2节,[1-4周]星期四第3,4节◇F222◇选课要求:◇◇",一般通识类,选修,数学与系统科学学院,1.0,-6/40
B2G120111,"American Society, Culture, and Mass Media",,,,,学院路校区,"Wang Yong◇[1-4周]星期二第1,2节,[1-4周]星期二第3,4节,[1-4周]星期四第5,6节,[1-4周]星期四第7,8节◇F205◇选课要求:◇◇",一般通识类,选修,外国语学院,2.0,-6/45
B2G120131,Research Design and Statistics,,,,,学院路校区,"Wang Yong◇[1-4周]星期二第5,6节,[1-4周]星期二第7,8节,[1-4周]星期四第1,2节,[1-4周]星期四第3,4节◇F207◇选课要求:◇◇",一般通识类,选修,外国语学院,2.0,-4/25
B2G120221,Comparative Rhetoric: An Introduction,,,,,学院路校区,"曹巧珍,Lvming Mao◇[1,2周]星期五第2节,星期一第2节,星期二第2节,星期四第2节,[1,2周]星期五第3节,星期一第3节,星期二第3节,星期四第3节,[1,2周]星期五第4节,星期一第4节,星期二第4节,星期四第4节,[1-3周]星期五第2节,星期一第2节,星期二第2节,星期四第2节,[1-3周]星期五第3节,星期一第3节,星期二第3节,星期四第3节,[1-3周]星期五第4节,星期一第4节,星期二第4节,星期四第4节,[3周]星期五第3节,星期一第3节,星期二第3节,星期四第3节,[3周]星期五第4节,星期一第4节,星期二第4节,星期四第4节◇F213◇选课要求:◇◇",一般通识类,选修,外国语学院,2.0,-1/18
B2G120231,A Survey of China's History,,,,,学院路校区,"程艳琴◇[1-3周]星期五第1,2节,星期一第1,2节,[1-3周]星期五第3,4节,星期一第3,4节,[4周]星期四第1,2节,星期一第1,2节,[4周]星期四第3,4节,星期一第3,4节◇C201◇选课要求:◇◇",一般通识类,选修,外国语学院,2.0,-9/21
B2G120241,Rhetorical Criticism,,,,,学院路校区,"Lv Xing◇[4周]星期四第1,2节,星期一第1,2节,星期二第1,2节,星期三第1,2节,[4周]星期四第3,4节,星期一第3,4节,星期二第3,4节,星期三第3,4节◇F224◇选课要求:◇◇",一般通识类,选修,外国语学院,1.0,-1/27
B2G130141,Automotive IOT: Theory and Practice,,,,,学院路校区,"Zhengguo Sheng◇[3周]星期二第5,6节,星期四第5,6节,[3周]星期二第7,8节,星期四第7,8节,[3周]星期三第1,2节,星期五第1,2节,[3周]星期三第3,4节,星期五第3,4节◇F219◇选课要求:◇◇",一般通识类,选修,交通科学与工程学院,1.0,-7/40
B2G140111,Probabilistic Operations Research,,,,,学院路校区,"黄婷婷,David Coit◇[1周]星期五第1,2节,星期四第1,2节,星期二第1,2节,星期三第1,2节,[1周]星期五第3,4节,星期四第3,4节,星期二第3,4节,星期三第3,4节,[2周]星期五第1,2节,星期四第1,2节,星期二第1,2节,星期三第1,2节,[2周]星期五第3,4节,星期四第3,4节,星期二第3,4节,星期三第3,4节◇F201◇选课要求:◇◇",一般通识类,选修,可靠性与系统工程学院,2.0,-3/45
B2G170111,Fiber-optic Communication Technology,,,,,学院路校区,"伊小素◇[1-4周]星期五第5,6节,[1-4周]星期五第7,8节,[1-4周]星期一第1,2节,[1-4周]星期一第3,4节◇F203◇选课要求:◇◇",一般通识类,选修,仪器科学与光电工程学院,2.0,-7/21
B2G170131,Optical Imaging Instruments: From Classical to Quantum,,,,,学院路校区,"孙鸣捷◇[1-4周]星期一第5,6节,星期三第5,6节,[1-4周]星期一第7,8节,星期三第7,8节◇F203◇选课要求:◇◇",一般通识类,选修,仪器科学与光电工程学院,2.0,-9/21
B2G170141,Principle and Application of Lasers,,,,,学院路校区,"胡姝玲◇[1-4周]星期四第5,6节,星期二第5,6节,[1-4周]星期四第7,8节,星期二第7,8节◇F201◇选课要求:◇◇",一般通识类,选修,仪器科学与光电工程学院,2.0,-8/21
B2G180111,Global Perspectives,,,,,学院路校区,"John Poladian◇[1周]星期四第1,2节,星期一第1,2节,星期三第1,2节,星期五第1,2节,星期二第1,2节,[1周]星期四第3,4节,星期一第3,4节,星期三第3,4节,星期五第3,4节,星期二第3,4节,[2周]星期二第1,2节,星期一第1,2节,星期三第1,2节,[2周]星期二第3,4节,星期一第3,4节,星期三第3,4节◇F207,F224◇选课要求:◇◇",一般通识类,选修,北京学院,2.0,-3/27
B2G180121,The Route to Become a Global Engineer,,,,,学院路校区,"Mark Stewart◇[1周]星期五第1,2节,星期一第1,2节,星期二第1,2节,星期三第1,2节,星期四第1,2节,[1周]星期五第3,4节,星期一第3,4节,星期二第3,4节,星期三第3,4节,星期四第3,4节,[2周]星期三第1,2节,星期一第1,2节,星期二第1,2节,[2周]星期三第3,4节,星期一第3,4节,星期二第3,4节◇F101◇选课要求:◇◇",一般通识类,选修,北京学院,2.0,-1/27
B2G180131,"Invention, Innovation, and Entrepreneurship",,,,,学院路校区,"David Trones◇[1周]星期五第1,2节,星期一第1,2节,星期二第1,2节,星期三第1,2节,星期四第1,2节,[1周]星期五第3,4节,星期一第3,4节,星期二第3,4节,星期三第3,4节,星期四第3,4节,[2周]星期三第1,2节,星期一第1,2节,星期二第1,2节,[2周]星期三第3,4节,星期一第3,4节,星期二第3,4节◇G201◇选课要求:◇◇",一般通识类,选修,北京学院,2.0,-2/27
B2G180141,Fundamentals of International Engineering,,,,,学院路校区,"Jason Whaley◇[1周]星期五第1,2节,星期二第1,2节,星期四第1,2节,星期一第1,2节,星期三第1,2节,[1周]星期五第3,4节,星期二第3,4节,星期四第3,4节,星期一第3,4节,星期三第3,4节,[2周]星期三第1,2节,星期二第1,2节,星期一第1,2节,[2周]星期三第3,4节,星期二第3,4节,星期一第3,4节◇E207◇选课要求:◇◇",一般通识类,选修,北京学院,2.0,-7/27
B2G180151,A Survey of Chinese Culture,,,,,学院路校区,"赵晓男◇[1-4周]星期三第5,6节,[1-4周]星期三第7,8节,[1-4周]星期一第1,2节,[1-4周]星期一第3,4节◇D221◇选课要求:◇◇",一般通识类,选修,北京学院,2.0,6/50
B2G180161,Closer to China's Economy,,,,,学院路校区,"赵晓男◇[1-4周]星期二第5,6节,[1-4周]星期二第7,8节,[1-4周]星期四第1,2节,[1-4周]星期四第3,4节◇D218◇选课要求:◇◇",一般通识类,选修,北京学院,2.0,1/50
B2G200111,Air Law and China,,,,,学院路校区,"刘  浩◇[1-4周]星期三第5,6节,星期一第5,6节◇F228◇选课要求:◇◇",一般通识类,选修,法学院,1.0,7/80
B2G200121,Space Law and China,,,,,学院路校区,"刘  浩,Fabio Tronchetti◇[1,2周]星期四第5,6节,星期二第5,6节,[3,4周]星期四第5,6节,星期二第5,6节◇F228◇选课要求:◇◇",一般通识类,选修,法学院,1.0,-8/70
B2G200141,International Business Law - The Legal Environment of Doing Business in China,,,,,学院路校区,"薄守省◇[1,2周]星期二第1,2节,星期一第1,2节,[1,2周]星期二第3,4节,星期一第3,4节◇F228◇选课要求:◇◇",一般通识类,选修,法学院,1.0,-7/21
B2G200161,Criminal and Procedural Law of China,,,,,学院路校区,"刘  浩,Cao Jing◇[1,2周]星期二第3,4节,[1,2周]星期一第1,2节,[3,4周]星期二第3,4节,[3,4周]星期一第1,2节◇F228◇选课要求:◇◇",一般通识类,选修,法学院,1.0,29/80
B2G250121,Learn to Speak Chinese (B),,,,,学院路校区,"郭莉萍,赵丽◇[1周]星期日第1,2节,星期五第1,2节,星期六第1,2节,[1周]星期日第3,4节,星期五第3,4节,星期六第3,4节,[1周]星期四第1,2节,星期一第1,2节,星期二第1,2节,星期三第1,2节,[1周]星期四第3,4节,星期一第3,4节,星期二第3,4节,星期三第3,4节,[2周]星期一第1,2节,[2周]星期一第3,4节◇F102◇选课要求:◇◇",一般通识类,选修,国际学院,2.0,-15/0
B2G250121,Learn to Speak Chinese (B),,,,,学院路校区,"熊  瑛,沙茜◇[1周]星期日第5,6节,星期五第5,6节,星期六第5,6节,[1周]星期日第7,8节,星期五第7,8节,星期六第7,8节,[1周]星期四第5,6节,星期一第5,6节,星期二第5,6节,星期三第5,6节,[1周]星期四第7,8节,星期一第7,8节,星期二第7,8节,星期三第7,8节,[2周]星期一第5,6节,[2周]星期一第7,8节◇F121◇选课要求:◇◇",一般通识类,选修,国际学院,2.0,-15/0
B2G260121,Chinese Human Landscape and Artistic Heritage,,,,,学院路校区,"宫万琳◇[1-4周]星期四第5,6节,[1-4周]星期四第7,8节◇F203◇选课要求:◇◇",一般通识类,选修,新媒体艺术与设计学院,1.0,-10/22
B2G290130,中加社会与文化（全英文）,,,,,学院路校区,,一般通识类,选修,人文与社会科学高等研究院,2.0,0/16
